pick_index,target,local_index,q1,q2,q3,q4,q5,q6
0,carton_front_l2_c0,100,-1.4776343563975611,-1.8626902115285233,-1.911821799378521,-1.430936286644956,-1.5798121026760188,-2.4564706717826335
0,carton_front_l2_c0,101,-1.4636463305022231,-1.8495772294329584,-1.891077402533739,-1.3961396275657516,-1.5730074999375625,-2.4775643848307523
0,carton_front_l2_c0,102,-1.449658304606885,-1.8364642473373938,-1.870333005688957,-1.3613429684865475,-1.5662028971991062,-2.498658097878871
0,carton_front_l2_c0,103,-1.4100053174125886,-1.8513845951949162,-1.867164794348244,-1.3474828268059145,-1.6048170279630984,-2.4866618356622903
0,carton_front_l2_c0,104,-1.3703523302182923,-1.8663049430524388,-1.8639965830075307,-1.3336226851252813,-1.643431158727091,-2.4746655734457095
0,carton_front_l2_c0,105,-1.330699343023996,-1.8812252909099612,-1.8608283716668175,-1.3197625434446483,-1.6820452894910831,-2.4626693112291287
0,carton_front_l2_c0,106,-1.2910463558296996,-1.8961456387674835,-1.8576601603261043,-1.305902401764015,-1.7206594202550753,-2.450673049012548
0,carton_front_l2_c0,107,-1.2513933686354033,-1.911065986625006,-1.854491948985391,-1.292042260083382,-1.7592735510190676,-2.438676786795967
0,carton_front_l2_c0,108,-1.211740381441107,-1.9259863344825285,-1.851323737644678,-1.278182118402749,-1.79788768178306,-2.426680524579386
0,carton_front_l2_c0,109,-1.1720873942468106,-1.940906682340051,-1.8481555263039648,-1.2643219767221159,-1.8365018125470522,-2.414684262362805
0,carton_front_l2_c0,110,-1.1324344070525143,-1.9558270301975733,-1.8449873149632516,-1.250461835041483,-1.8751159433110445,-2.4026880001462243
0,carton_front_l2_c0,111,-1.092781419858218,-1.970747378055096,-1.8418191036225384,-1.2366016933608497,-1.913730074075037,-2.3906917379296435
0,carton_front_l2_c0,112,-1.0531284326639216,-1.9856677259126183,-1.8386508922818252,-1.2227415516802167,-1.9523442048390292,-2.3786954757130627
0,carton_front_l2_c0,113,-1.0420470234303767,-2.0082843539495836,-1.8539715413789781,-1.2019597605506134,-1.938470218502879,-2.3404228817121373
0,carton_front_l2_c0,114,-1.0309656141968315,-2.030900981986549,-1.869292190476131,-1.18117796942101,-1.9245962321667287,-2.3021502877112123
0,carton_front_l2_c0,115,-1.0198842049632866,-2.0535176100235137,-1.884612839573284,-1.1603961782914067,-1.9107222458305786,-2.2638776937102874
0,carton_front_l2_c0,116,-1.0088027957297416,-2.076134238060479,-1.8999334886704367,-1.1396143871618034,-1.8968482594944283,-2.225605099709362
0,carton_front_l2_c0,117,-0.9977213864961966,-2.0987508660974443,-1.9152541377675896,-1.1188325960322,-1.8829742731582781,-2.1873325057084365
0,carton_front_l2_c0,118,-0.9866399772626515,-2.1213674941344096,-1.9305747868647425,-1.0980508049025968,-1.8691002868221278,-2.1490599117075115
0,carton_front_l2_c0,119,-0.9755585680291065,-2.143984122171375,-1.9458954359618954,-1.0772690137729937,-1.8552263004859777,-2.1107873177065866
0,carton_front_l2_c0,120,-0.9644771587955615,-2.1666007502083398,-1.9612160850590483,-1.0564872226433901,-1.8413523141498274,-2.072514723705661
0,carton_front_l2_c0,121,-0.9533957495620164,-2.189217378245305,-1.9765367341562012,-1.035705431513787,-1.8274783278136773,-2.0342421297047357
0,carton_front_l2_c0,122,-0.9423143403284714,-2.2118340062822703,-1.9918573832533542,-1.0149236403841837,-1.813604341477527,-1.9959695357038107
0,carton_front_l2_c0,123,-0.9312329310949264,-2.2344506343192356,-2.007178032350507,-0.9941418492545804,-1.7997303551413768,-1.9576969417028856
0,carton_front_l2_c0,124,-0.9201515218613814,-2.257067262356201,-2.0224986814476598,-0.9733600581249771,-1.7858563688052265,-1.9194243477019604
0,carton_front_l2_c0,125,-0.9090701126278363,-2.2796838903931658,-2.0378193305448127,-0.9525782669953737,-1.7719823824690764,-1.8811517537010352
0,carton_front_l2_c0,126,-0.8979887033942914,-2.302300518430131,-2.0531399796419656,-0.9317964758657704,-1.758108396132926,-1.84287915970011
0,carton_front_l2_c0,127,-0.8869072941607463,-2.3249171464670964,-2.0684606287391185,-0.9110146847361671,-1.744234409796776,-1.8046065656991848
0,carton_front_l2_c0,128,-0.8781031969052697,-2.329092917847535,-2.0289451536892638,-0.9032104889396848,-1.7193632843328188,-1.7757251448231957
0,carton_front_l2_c0,129,-0.8692990996497931,-2.3332686892279737,-1.9894296786394088,-0.8954062931432026,-1.694492158868862,-1.7468437239472066
0,carton_front_l2_c0,130,-0.8604950023943164,-2.3374444606084124,-1.9499142035895538,-0.8876020973467204,-1.6696210334049049,-1.7179623030712174
0,carton_front_l2_c0,131,-0.8516909051388398,-2.341620231988851,-1.9103987285396988,-0.8797979015502382,-1.6447499079409478,-1.6890808821952281
0,carton_front_l2_c0,132,-0.8428868078833632,-2.3457960033692897,-1.8708832534898439,-0.8719937057537559,-1.619878782476991,-1.660199461319239
0,carton_front_l2_c0,133,-0.8340827106278866,-2.349971774749729,-1.831367778439989,-0.8641895099572737,-1.5950076570130338,-1.63131804044325
0,carton_front_l2_c0,134,-0.82527861337241,-2.3541475461301675,-1.7918523033901341,-0.8563853141607914,-1.5701365315490767,-1.6024366195672608
0,carton_front_l2_c0,135,-0.8164745161169333,-2.358323317510606,-1.7523368283402792,-0.8485811183643093,-1.5452654060851199,-1.5735551986912717
0,carton_front_l2_c0,136,-0.8076704188614567,-2.362499088891045,-1.7128213532904244,-0.840776922567827,-1.5203942806211628,-1.5446737778152826
0,carton_front_l2_c0,137,-0.7988663216059801,-2.3666748602714835,-1.6733058782405694,-0.8329727267713448,-1.4955231551572057,-1.5157923569392935
0,carton_front_l2_c0,138,-0.7900622243505036,-2.3708506316519222,-1.6337904031907144,-0.8251685309748625,-1.4706520296932488,-1.4869109360633044
0,carton_front_l2_c0,139,-0.781258127095027,-2.375026403032361,-1.5942749281408595,-0.8173643351783804,-1.4457809042292917,-1.4580295151873153
0,carton_front_l2_c0,140,-0.7724540298395502,-2.3792021744127996,-1.5547594530910045,-0.8095601393818981,-1.4209097787653349,-1.429148094311326
0,carton_front_l2_c0,141,-0.7636499325840737,-2.3833779457932383,-1.5152439780411497,-0.8017559435854159,-1.3960386533013778,-1.4002666734353368
